antibiotic,genome_name,evidence,computational_method,owner,computational_method_performance,public,measurement,taxon_id,genome_id,measurement_value,measurement_unit,computational_method_version,id,date_inserted,date_modified,_version_,resistant_phenotype,laboratory_typing_method,pmid,laboratory_typing_platform,measurement_sign,vendor,testing_standard,testing_standard_year
gentamicin,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.94, CI[0.92, 0.95]",True,2.0,1128954,1128954.3,2.0,mg/L,202503101,fe6e41d8-cf4a-43f5-91c9-a326bfc82b2d,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657093679612000,,,,,,,,
imipenem,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.93, CI[0.90, 0.96]",True,16.0,1128954,1128954.3,16.0,mg/L,202503101,fcd1169e-043e-48c1-af82-8439a4c50d92,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657093679612000,,,,,,,,
levofloxacin,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.95, CI[0.92, 0.99]",True,8.0,1128954,1128954.3,8.0,mg/L,202503101,54c42673-361d-47d3-a7a7-71ccbb0a9796,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657093679612000,,,,,,,,
meropenem,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.91, CI[0.89, 0.93]",True,32.0,1128954,1128954.3,32.0,mg/L,202503101,3b4f1bfe-b5f6-49ad-b921-e37120c0dcc8,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657093679612000,,,,,,,,
minocycline,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.82, CI[0.69, 0.95]",True,4.0,1128954,1128954.3,4.0,mg/L,202503101,45250014-8a9c-475b-89e9-c0ef109cdd11,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657093679612000,,,,,,,,
nitrofurantoin,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.94, CI[0.91, 0.97]",True,128.0,1128954,1128954.3,128.0,mg/L,202503101,9d0dcf7c-08fb-4328-bf6d-8078fb756e3a,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657093679612000,,,,,,,,
ampicillin/sulbactam,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.99, CI[0.98, 1.00]",True,64.0,1128954,1128954.3,64.0,mg/L,202503101,97cbdd2c-e4e4-45ec-8904-290fe413addf,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657093679612000,,,,,,,,
tetracycline,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.88, CI[0.83, 0.92]",True,8.0,1128954,1128954.3,8.0,mg/L,202503101,b9727eda-6f60-461f-a936-c2e1d4eefce6,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657093679612000,,,,,,,,
tigecycline,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.93, CI[0.91, 0.95]",True,2.0,1128954,1128954.3,2.0,mg/L,202503101,29cc8030-979c-495b-b9a7-f544530805b2,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657093679612000,,,,,,,,
tobramycin,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.93, CI[0.92, 0.95]",True,16.0,1128954,1128954.3,16.0,mg/L,202503101,4f98d825-c0c2-4987-bcfb-47ef2a7b743f,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657093679612000,,,,,,,,
piperacillin/tazobactam,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.82, CI[0.79, 0.85]",True,128.0,1128954,1128954.3,128.0,mg/L,202503101,3aaf9526-a53b-4783-ba54-3dab79d3f496,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657093679612000,,,,,,,,
polymyxin B,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.64, CI[0.56, 0.72]",True,8.0,1128954,1128954.3,8.0,mg/L,202503101,89213dd8-8ee4-4f13-b3ca-a10389625289,2025-07-14T20:52:50.234Z,2025-07-14T20:52:50.234Z,1840540402777587700,,,,,,,,
trimethoprim/sulfamethoxazole,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.93, CI[0.91, 0.95]",True,8.0,1128954,1128954.3,8.0,mg/L,202503101,84b9ac8d-212b-40ea-b0e5-f05c618022f3,2025-07-14T20:52:50.234Z,2025-07-14T20:52:50.234Z,1840540430428536800,,,,,,,,
tobramycin,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,>8,1128954,1128954.3,8,mg/L,,1f6f24b4-e5f2-4dc4-966d-888125300cb8,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551395944562700,,Disk diffusion,[22914622],E-test,>,,,
colistin,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,0.25,1128954,1128954.3,0.25,mg/L,,278c9648-cd72-422c-bbac-64bd51cdb16a,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551397188173800,,Disk diffusion,[22914622],E-test,,,,
rifampin,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,>32,1128954,1128954.3,32,mg/L,,0e05048e-80e3-46ab-ac04-cd11269c7960,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551400217510000,,Disk diffusion,[22914622],E-test,>,,,
aztreonam,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,>16,1128954,1128954.3,16,mg/L,,1188df7d-7241-498e-aa36-2ecb016eaff5,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551402760306700,,Disk diffusion,[22914622],E-test,>,,,
ertapenem,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,>4,1128954,1128954.3,4,mg/L,,1a3ed5b4-cdca-4058-a135-36889d0af710,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551404812370000,,Disk diffusion,[22914622],E-test,>,,,
ceftazidime,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,>2,1128954,1128954.3,2,mg/L,,d99f7c4d-066f-468b-a55b-5cd41e526919,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551411842023400,,Disk diffusion,[22914622],E-test,>,,,
cefoxitin,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,>16,1128954,1128954.3,16,mg/L,,de9d46ac-3b5b-4651-a37f-5dfd8899c820,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551412408254500,,Disk diffusion,[22914622],E-test,>,,,
piperacillin/tazobactam,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,>64/4,1128954,1128954.3,64/4,mg/L,,4088bdfa-a04d-4074-9d5f-1804f6109c2e,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551371157274600,,Disk diffusion,[22914622],E-test,>,,,
ceftriaxone,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,>32,1128954,1128954.3,32,mg/L,,40a4aa94-25cd-4ad2-99b7-f19c80e88fbe,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551371185586200,,Disk diffusion,[22914622],E-test,>,,,
cefazolin,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,>16,1128954,1128954.3,16,mg/L,,44229b99-5a5b-4b2e-bc77-341a5d490d4d,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551375532982300,,Disk diffusion,[22914622],E-test,>,,,
amikacin,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,32,1128954,1128954.3,32,mg/L,,ec4f10e7-259e-409b-b347-0d7f31ca6832,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551376489283600,,Disk diffusion,[22914622],E-test,,,,
levofloxacin,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,>4,1128954,1128954.3,4,mg/L,,c0ce92bf-b66e-4e13-8b2a-b2ca36f073c8,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551383220093000,,Disk diffusion,[22914622],E-test,>,,,
gentamicin,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,4,1128954,1128954.3,4,mg/L,,c7579639-a19c-424a-9ee3-4cc5454ea50b,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551383647912000,,Disk diffusion,[22914622],E-test,,,,
cefepime,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,>16,1128954,1128954.3,16,mg/L,,ab5ccd2a-c388-4884-9ee6-f9f01d1905a5,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551387844313000,,Disk diffusion,[22914622],E-test,>,,,
imipenem,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,8,1128954,1128954.3,8,mg/L,,a5211a9c-bf38-4df1-b400-0a8fb8fd4f03,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551388907569200,,Disk diffusion,[22914622],E-test,,,,
ampicillin,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,>16,1128954,1128954.3,16,mg/L,,e169abd1-3181-43ce-8be5-90f745a9b575,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551419055177700,,Disk diffusion,[22914622],E-test,>,,,
meropenem,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,>8,1128954,1128954.3,8,mg/L,,813e6f43-2c2d-422c-97e1-f5b491c25864,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551420332343300,,Disk diffusion,[22914622],E-test,>,,,
amoxicillin/clavulanic acid,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,16/8,1128954,1128954.3,16/8,mg/L,,73ffd00c-2412-4014-87fa-577c3dc2fab2,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551422746165200,,Disk diffusion,[22914622],E-test,,,,
tigecycline,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,16,1128954,1128954.3,16,mg/L,,7646984a-f1c7-463e-8af0-a8ed396e7685,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551424268697600,,Disk diffusion,[22914622],E-test,,,,
tetracycline,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,>8,1128954,1128954.3,8,mg/L,,4de803c6-9373-495a-a8c1-0f02ad01c8cd,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551425834221600,,Disk diffusion,[22914622],E-test,>,,,
trimethoprim/sulfamethoxazole,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,>2/38,1128954,1128954.3,2/38,mg/L,,6101bb3a-d245-41bd-bf6b-e3420bdeaeef,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551431362314200,,Disk diffusion,[22914622],E-test,>,,,
ciprofloxacin,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,>2,1128954,1128954.3,2,mg/L,,649c2d11-07ba-4eb3-aa1a-8dc1d57321b5,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551431648575500,,Disk diffusion,[22914622],E-test,>,,,
cefotaxime,Klebsiella pneumoniae subsp. pneumoniae KPNIH20,Laboratory Method,,PATRIC@patricbrc.org,,True,32,1128954,1128954.3,32,mg/L,,7053c87d-c263-406e-a916-aac7b982afa7,2017-12-03T03:04:10.379Z,2017-12-03T03:04:10.379Z,1840551433272819700,,Disk diffusion,[22914622],E-test,,,,
amoxicillin/clavulanic acid,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.95, CI[0.93, 0.97]",True,32.0,1168062,1168062.3,32.0,mg/L,202503101,23a38984-8e96-4793-b20b-878ddfde943b,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094233260000,,,,,,,,
amikacin,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.94, CI[0.92, 0.96]",True,16.0,1168062,1168062.3,16.0,mg/L,202503101,7741a71c-06f5-4763-ae3c-54a4b2239353,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094233260000,,,,,,,,
ampicillin,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.99, CI[0.98, 1.00]",True,32.0,1168062,1168062.3,32.0,mg/L,202503101,9bcb33b6-8628-4fec-98ff-17d2ffc3283a,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094233260000,,,,,,,,
aztreonam,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.86, CI[0.85, 0.88]",True,64.0,1168062,1168062.3,64.0,mg/L,202503101,3ac4654c-f2b6-4df6-988b-44f38089b72c,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094233260000,,,,,,,,
ceftazidime,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.92, CI[0.90, 0.93]",True,32.0,1168062,1168062.3,32.0,mg/L,202503101,7fbaaec2-a24a-4bae-8956-e2950a3fa72c,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094233260000,,,,,,,,
cefazolin,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.96, CI[0.95, 0.97]",True,32.0,1168062,1168062.3,32.0,mg/L,202503101,d2430871-3d4f-44ca-bc88-8623e282b3a2,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094233260000,,,,,,,,
chloramphenicol,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.95, CI[0.89, 1.01]",True,32.0,1168062,1168062.3,32.0,mg/L,202503101,9b8d6143-ff33-4ed2-a160-2ebc83d8a731,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094233260000,,,,,,,,
ciprofloxacin,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.97, CI[0.95, 0.98]",True,4.0,1168062,1168062.3,4.0,mg/L,202503101,273828b5-1cbb-4869-b777-932d030a4894,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094233260000,,,,,,,,
ceftriaxone,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.95, CI[0.94, 0.97]",True,64.0,1168062,1168062.3,64.0,mg/L,202503101,29ec3e6d-23b3-4573-9aae-045623eb5732,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094233260000,,,,,,,,
colistin,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.65, CI[0.55, 0.75]",True,1.0,1168062,1168062.3,1.0,mg/L,202503101,6f33c306-a476-413a-92b4-53c28d9243f5,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094234308600,,,,,,,,
cefotaxime,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.92, CI[0.90, 0.94]",True,64.0,1168062,1168062.3,64.0,mg/L,202503101,13cdaa71-7e71-4c21-939b-39a9a9e8481b,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094234308600,,,,,,,,
cefotaxime/clavulanic acid,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 1.00, CI[1.00, 1.00]",True,32.0,1168062,1168062.3,32.0,mg/L,202503101,503b0e7d-16f1-4723-af90-166d23ab8093,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094234308600,,,,,,,,
cefuroxime,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.98, CI[0.98, 0.99]",True,32.0,1168062,1168062.3,32.0,mg/L,202503101,f7f19750-f6e1-4eb2-b208-8a8ed2b67f4a,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094234308600,,,,,,,,
doripenem,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.80, CI[0.78, 0.83]",True,8.0,1168062,1168062.3,8.0,mg/L,202503101,9605f7cd-b505-4331-a59b-44a063e2a1da,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094234308600,,,,,,,,
ertapenem,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.90, CI[0.88, 0.92]",True,2.0,1168062,1168062.3,2.0,mg/L,202503101,baeabae8-713d-44fb-96d2-7d2c23248c7c,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094234308600,,,,,,,,
cefepime,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.68, CI[0.64, 0.72]",True,32.0,1168062,1168062.3,32.0,mg/L,202503101,09f054fc-0db1-4271-978f-241671c26a0f,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094234308600,,,,,,,,
fosfomycin,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.60, CI[0.30, 0.90]",True,16.0,1168062,1168062.3,16.0,mg/L,202503101,96d46ba2-207f-40a5-ac28-51b9b82a1f56,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094234308600,,,,,,,,
cefoxitin,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.91, CI[0.90, 0.92]",True,32.0,1168062,1168062.3,32.0,mg/L,202503101,c0e2a939-6a62-46ba-ae45-e06679e60380,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094234308600,,,,,,,,
gentamicin,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.94, CI[0.92, 0.95]",True,2.0,1168062,1168062.3,2.0,mg/L,202503101,59355e02-2af2-45de-a06b-773cb97d2953,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094234308600,,,,,,,,
imipenem,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.93, CI[0.90, 0.96]",True,16.0,1168062,1168062.3,16.0,mg/L,202503101,d0e90404-8aba-4668-aaa3-9b897265abd9,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094234308600,,,,,,,,
levofloxacin,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.95, CI[0.92, 0.99]",True,8.0,1168062,1168062.3,8.0,mg/L,202503101,0f4c797b-eea9-4654-b8f1-ea3379f5cabb,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094234308600,,,,,,,,
meropenem,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.91, CI[0.89, 0.93]",True,32.0,1168062,1168062.3,32.0,mg/L,202503101,3f4d111e-84e6-468f-aaa7-7291c186b0b6,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094234308600,,,,,,,,
minocycline,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.82, CI[0.69, 0.95]",True,4.0,1168062,1168062.3,4.0,mg/L,202503101,cb6c0330-a9ab-48a3-b023-379dfa1e8886,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094234308600,,,,,,,,
nitrofurantoin,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.94, CI[0.91, 0.97]",True,128.0,1168062,1168062.3,128.0,mg/L,202503101,ff9f6f70-de5f-43b8-b91e-70f13625b24a,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094234308600,,,,,,,,
ampicillin/sulbactam,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.99, CI[0.98, 1.00]",True,64.0,1168062,1168062.3,64.0,mg/L,202503101,ad1d8808-93c1-4bd8-97f2-e5533493995b,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094234308600,,,,,,,,
tetracycline,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.88, CI[0.83, 0.92]",True,8.0,1168062,1168062.3,8.0,mg/L,202503101,1685c98f-dce5-4924-826f-8be1390e746c,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094234308600,,,,,,,,
tigecycline,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.93, CI[0.91, 0.95]",True,1.0,1168062,1168062.3,1.0,mg/L,202503101,0efa1c22-3918-4394-8d8a-7747f5614553,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094234308600,,,,,,,,
tobramycin,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.93, CI[0.92, 0.95]",True,16.0,1168062,1168062.3,16.0,mg/L,202503101,74cf092f-8184-4344-9ca5-cc484ffe8dee,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094234308600,,,,,,,,
piperacillin/tazobactam,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.82, CI[0.79, 0.85]",True,128.0,1168062,1168062.3,128.0,mg/L,202503101,f49b9b47-44bb-4011-90d3-05be32cbf275,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094234308600,,,,,,,,
polymyxin B,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.64, CI[0.56, 0.72]",True,8.0,1168062,1168062.3,8.0,mg/L,202503101,a5f0f594-39ac-4548-8ffe-075c673f4dcd,2025-07-14T20:52:50.234Z,2025-07-14T20:52:50.234Z,1840540402778636300,,,,,,,,
trimethoprim/sulfamethoxazole,Klebsiella pneumoniae subsp. pneumoniae KPNIH21,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.93, CI[0.91, 0.95]",True,8.0,1168062,1168062.3,8.0,mg/L,202503101,601f0181-43bc-4db4-9f0e-bb6007ad4f04,2025-07-14T20:52:50.234Z,2025-07-14T20:52:50.234Z,1840540430473625600,,,,,,,,
amoxicillin/clavulanic acid,Klebsiella pneumoniae subsp. pneumoniae KPNIH22,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.95, CI[0.93, 0.97]",True,32.0,1168063,1168063.3,32.0,mg/L,202503101,b2a26e5e-6c10-4bdc-9309-381599831e3a,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094235357200,,,,,,,,
amikacin,Klebsiella pneumoniae subsp. pneumoniae KPNIH22,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.94, CI[0.92, 0.96]",True,16.0,1168063,1168063.3,16.0,mg/L,202503101,e3228b18-5a6c-4b72-996f-61316e48b754,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094235357200,,,,,,,,
ampicillin,Klebsiella pneumoniae subsp. pneumoniae KPNIH22,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.99, CI[0.98, 1.00]",True,32.0,1168063,1168063.3,32.0,mg/L,202503101,b6d8fd37-c4a1-464c-8a84-66e2331a3efc,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094235357200,,,,,,,,
aztreonam,Klebsiella pneumoniae subsp. pneumoniae KPNIH22,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.86, CI[0.85, 0.88]",True,64.0,1168063,1168063.3,64.0,mg/L,202503101,f10d919f-4c6b-4887-a8c3-79adacdd04cc,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094235357200,,,,,,,,
ceftazidime,Klebsiella pneumoniae subsp. pneumoniae KPNIH22,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.92, CI[0.90, 0.93]",True,32.0,1168063,1168063.3,32.0,mg/L,202503101,3405d06a-80a8-44c3-8dc3-a094c566e38b,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094235357200,,,,,,,,
cefazolin,Klebsiella pneumoniae subsp. pneumoniae KPNIH22,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.96, CI[0.95, 0.97]",True,32.0,1168063,1168063.3,32.0,mg/L,202503101,542c0675-310a-4bce-8db9-714af8fcda30,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094235357200,,,,,,,,
chloramphenicol,Klebsiella pneumoniae subsp. pneumoniae KPNIH22,Computational Method,MIC XGBoost Model,PATRIC,"W1 score: 0.95, CI[0.89, 1.01]",True,32.0,1168063,1168063.3,32.0,mg/L,202503101,268b40c2-d866-497a-94dd-cbd783384fed,2025-07-14T20:52:50.263Z,2025-07-14T20:52:50.263Z,1837657094235357200,,,,,,,,
